type,row,col
label1,54,232
label1,54,231
label1,54,230
label1,54,229
label1,54,228
label1,54,227
label1,54,226
label1,54,225
label1,54,224
label1,54,223
label1,54,222
label1,54,221
label1,54,220
label1,54,219
label1,54,218
label1,54,217
label1,54,216
label1,54,215
label1,54,214
label1,54,213
label1,54,212
label1,54,211
label1,54,210
label1,54,209
label1,54,208
label1,54,206
label1,54,205
label1,54,204
label1,54,203
label1,54,177
label1,54,176
label1,54,175
label1,54,174
label1,54,173
label1,54,172
label1,54,156
label1,54,155
label1,55,284
label1,55,283
label1,55,282
label1,55,278
label1,55,277
label1,55,272
label1,55,271
label1,55,270
label1,55,269
label1,55,268
label1,55,267
label1,55,266
label1,55,265
label1,55,264
label1,55,263
label1,55,262
label1,55,261
label1,55,260
label1,55,259
label1,55,258
label1,55,257
label1,55,255
label1,55,254
label1,55,253
label1,55,252
label1,55,251
label1,55,250
label1,55,249
label1,55,248
label1,55,247
label1,55,246
label1,55,245
label1,55,244
label1,55,243
label1,55,242
label1,55,241
label1,55,237
label1,55,235
label1,55,234
label1,55,233
label1,55,232
label1,55,231
label1,55,230
label1,55,229
label1,55,228
label1,55,226
label1,55,225
label1,55,224
label1,55,223
label1,55,222
label1,55,221
label1,55,220
label1,55,219
label1,55,218
label1,55,217
label1,55,216
label1,55,215
label1,55,214
label1,55,213
label1,55,210
label1,55,209
label1,55,208
label1,55,207
label1,55,206
label1,55,205
label1,55,176
label1,55,175
label1,55,156
label1,56,283
label1,56,282
label1,56,279
label1,56,278
label1,56,277
label1,56,276
label1,56,268
label1,56,267
label1,56,266
label1,56,264
label1,56,263
label1,56,262
label1,56,261
label1,56,260
label1,56,259
label1,56,258
label1,56,257
label1,56,256
label1,56,254
label1,56,253
label1,56,252
label1,56,251
label1,56,250
label1,56,249
label1,56,248
label1,56,247
label1,56,246
label1,56,245
label1,56,244
label1,56,243
label1,56,242
label1,56,241
label1,56,238
label1,56,236
label1,56,235
label1,56,234
label1,56,233
label1,56,232
label1,56,230
label1,56,229
label1,56,227
label1,56,226
label1,56,225
label1,56,224
label1,56,223
label1,56,222
label1,56,221
label1,56,220
label1,56,219
label1,56,218
label1,56,217
label1,56,215
label1,56,214
label1,56,213
label1,56,212
label1,56,206
label1,57,278
label1,57,277
label1,57,276
label1,57,275
label1,57,274
label1,57,270
label1,57,269
label1,57,268
label1,57,263
label1,57,262
label1,57,261
label1,57,260
label1,57,259
label1,57,258
label1,57,257
label1,57,256
label1,57,255
label1,57,254
label1,57,253
label1,57,252
label1,57,251
label1,57,250
label1,57,249
label1,57,248
label1,57,247
label1,57,246
label1,57,245
label1,57,244
label1,57,243
label1,57,242
label1,57,241
label1,57,240
label1,57,237
label1,57,235
label1,57,234
label1,57,233
label1,57,232
label1,57,231
label1,57,230
label1,57,229
label1,57,228
label1,57,227
label1,57,226
label1,57,220
label1,57,219
label1,57,218
label1,57,217
label1,57,216
label1,57,214
label1,57,213
label1,57,212
label1,58,278
label1,58,277
label1,58,276
label1,58,275
label1,58,273
label1,58,269
label1,58,262
label1,58,261
label1,58,260
label1,58,259
label1,58,258
label1,58,257
label1,58,256
label1,58,255
label1,58,254
label1,58,253
label1,58,252
label1,58,251
label1,58,250
label1,58,249
label1,58,248
label1,58,247
label1,58,246
label1,58,245
label1,58,244
label1,58,243
label1,58,242
label1,58,241
label1,58,240
label1,58,237
label1,58,235
label1,58,234
label1,58,233
label1,58,232
label1,58,231
label1,58,230
label1,58,229
label1,58,228
label1,58,226
label1,58,225
label1,58,224
label1,58,220
label1,58,219
label1,58,218
label1,58,217
label1,58,216
label1,59,278
label1,59,277
label1,59,276
label1,59,275
label1,59,271
label1,59,270
label1,59,269
label1,59,262
label1,59,261
label1,59,260
label1,59,259
label1,59,258
label1,59,257
label1,59,256
label1,59,255
label1,59,254
label1,59,253
label1,59,252
label1,59,249
label1,59,248
label1,59,247
label1,59,246
label1,59,245
label1,59,244
label1,59,243
label1,59,242
label1,59,241
label1,59,240
label1,59,237
label1,59,236
label1,59,234
label1,59,233
label1,59,232
label1,59,231
label1,59,230
label1,59,229
label1,59,225
label1,59,224
label1,59,222
label1,59,221
label1,59,220
label1,59,219
label1,59,218
label1,59,217
label1,59,216
label1,60,279
label1,60,278
label1,60,277
label1,60,276
label1,60,272
label1,60,271
label1,60,262
label1,60,261
label1,60,260
label1,60,259
label1,60,258
label1,60,257
label1,60,256
label1,60,255
label1,60,254
label1,60,253
label1,60,252
label1,60,251
label1,60,249
label1,60,247
label1,60,246
label1,60,245
label1,60,244
label1,60,243
label1,60,242
label1,60,241
label1,60,239
label1,60,238
label1,60,237
label1,60,236
label1,60,234
label1,60,233
label1,60,232
label1,60,231
label1,60,225
label1,60,224
label1,60,221
label1,60,220
label1,60,219
label1,60,218
label1,60,217
label1,61,278
label1,61,277
label1,61,276
label1,61,275
label1,61,272
label1,61,271
label1,61,261
label1,61,260
label1,61,259
label1,61,258
label1,61,257
label1,61,256
label1,61,255
label1,61,254
label1,61,253
label1,61,252
label1,61,251
label1,61,250
label1,61,249
label1,61,248
label1,61,247
label1,61,246
label1,61,245
label1,61,244
label1,61,243
label1,61,242
label1,61,241
label1,61,240
label1,61,238
label1,61,237
label1,61,235
label1,61,233
label1,61,232
label1,61,231
label1,61,230
label1,61,224
label1,61,223
label1,61,220
label1,61,219
label1,61,218
label1,61,217
label1,61,216
label1,62,278
label1,62,277
label1,62,276
label1,62,275
label1,62,272
label1,62,259
label1,62,258
label1,62,257
label1,62,256
label1,62,255
label1,62,254
label1,62,253
label1,62,252
label1,62,251
label1,62,250
label1,62,249
label1,62,248
label1,62,247
label1,62,246
label1,62,245
label1,62,244
label1,62,243
label1,62,242
label1,62,241
label1,62,240
label1,62,238
label1,62,237
label1,62,235
label1,62,234
label1,62,232
label1,62,223
label1,62,222
label1,62,220
label1,62,219
label1,62,218
label1,62,217
label1,62,216
label1,63,278
label1,63,277
label1,63,276
label1,63,260
label1,63,259
label1,63,257
label1,63,256
label1,63,255
label1,63,254
label1,63,253
label1,63,252
label1,63,251
label1,63,250
label1,63,249
label1,63,248
label1,63,247
label1,63,246
label1,63,244
label1,63,243
label1,63,242
label1,63,241
label1,63,238
label1,63,223
label1,63,222
label1,63,220
label1,63,219
label1,63,218
label1,63,217
label1,63,216
label1,64,278
label1,64,277
label1,64,276
label1,64,274
label1,64,255
label1,64,254
label1,64,253
label1,64,247
label1,64,244
label1,64,243
label1,64,242
label1,64,223
label1,64,222
label1,64,221
label1,64,220
label1,64,219
label1,64,218
label1,64,217
label1,65,278
label1,65,277
label1,65,276
label1,65,275
label1,65,244
label1,65,243
label1,65,242
label1,65,222
label1,65,221
label1,65,220
label1,65,219
label1,65,218
label1,66,276
label1,66,275
label1,66,274
label1,66,243
label1,66,242
label1,66,241
label1,66,221
label1,66,220
label1,66,219
label1,66,218
label1,67,276
label1,67,275
label1,67,274
label1,67,244
label1,67,243
label1,67,242
label1,67,241
label1,67,220
label1,67,219
label1,67,218
label1,68,279
label1,68,276
label1,68,274
label1,68,273
label1,68,272
label1,68,246
label1,68,245
label1,68,244
label1,68,243
label1,68,242
label1,68,239
label1,68,223
label1,68,221
label1,68,220
label1,68,219
label1,68,218
label1,68,217
label1,69,281
label1,69,280
label1,69,279
label1,69,277
label1,69,276
label1,69,274
label1,69,273
label1,69,272
label1,69,244
label1,69,243
label1,69,242
label1,69,239
label1,69,238
label1,69,225
label1,69,224
label1,69,223
label1,69,221
label1,69,220
label1,69,219
label1,69,218
label1,69,217
label1,69,216
label1,70,280
label1,70,279
label1,70,278
label1,70,277
label1,70,276
label1,70,275
label1,70,273
label1,70,244
label1,70,243
label1,70,242
label1,70,224
label1,70,223
label1,70,222
label1,70,221
label1,70,220
label1,70,219
label1,70,217
label1,70,216
label1,70,215
label1,71,280
label1,71,279
label1,71,278
label1,71,277
label1,71,276
label1,71,275
label1,71,274
label1,71,273
label1,71,272
label1,71,271
label1,71,243
label1,71,242
label1,71,240
label1,71,224
label1,71,223
label1,71,222
label1,71,221
label1,71,220
label1,71,219
label1,71,218
label1,71,217
label1,71,216
label1,71,215
label1,72,281
label1,72,280
label1,72,279
label1,72,278
label1,72,277
label1,72,276
label1,72,275
label1,72,274
label1,72,273
label1,72,272
label1,72,243
label1,72,241
label1,72,240
label1,72,225
label1,72,224
label1,72,223
label1,72,222
label1,72,221
label1,72,220
label1,72,219
label1,72,218
label1,72,217
label1,72,216
label1,73,281
label1,73,280
label1,73,279
label1,73,275
label1,73,274
label1,73,273
label1,73,272
label1,73,243
label1,73,241
label1,73,240
label1,73,238
label1,73,225
label1,73,224
label1,73,223
label1,73,222
label1,73,221
label1,73,220
label1,73,219
label1,73,218
label1,73,217
label1,73,216
label1,74,280
label1,74,279
label1,74,278
label1,74,272
label1,74,271
label1,74,243
label1,74,242
label1,74,240
label1,74,239
label1,74,224
label1,74,223
label1,74,222
label1,74,221
label1,74,218
label1,74,216
label1,74,215
label1,75,280
label1,75,279
label1,75,278
label1,75,246
label1,75,245
label1,75,244
label1,75,242
label1,75,240
label1,75,239
label1,75,237
label1,75,236
label1,75,224
label1,75,223
label1,75,222
label1,75,218
label1,75,217
label1,75,216
label1,75,215
label1,76,247
label1,76,246
label1,76,245
label1,76,244
label1,76,243
label1,76,238
label1,76,237
label1,76,236
label1,76,226
label1,76,225
label1,76,224
label1,76,222
label1,76,221
label1,76,220
label1,76,219
label1,76,218
label1,76,217
label1,76,216
label1,76,215
label1,77,247
label1,77,246
label1,77,245
label1,77,244
label1,77,243
label1,77,242
label1,77,239
label1,77,238
label1,77,237
label1,77,236
label1,77,235
label1,78,247
label1,78,246
label1,78,245
label1,78,244
label1,78,243
label1,78,242
label1,78,238
label1,78,237
label1,78,236
label1,78,235
label1,78,234
label1,79,247
label1,79,246
label1,79,245
label1,79,244
label1,79,243
label1,79,242
label1,79,238
label1,79,237
label1,79,236
label1,79,235
label1,79,234
label1,80,248
label1,80,247
label1,80,246
label1,80,245
label1,80,244
label1,80,243
label1,80,240
label1,80,239
label1,80,238
label1,80,237
label1,80,236
label1,80,235
label1,81,248
label1,81,247
label1,81,246
label1,81,245
label1,81,244
label1,81,243
label1,81,242
label1,81,240
label1,81,239
label1,81,238
label1,81,237
label1,81,236
label1,81,235
label1,82,247
label1,82,246
label1,82,245
label1,82,244
label1,82,243
label1,82,242
label1,82,241
label1,82,239
label1,82,238
label1,82,237
label1,82,236
label1,82,235
label1,82,234
label1,83,247
label1,83,246
label1,83,245
label1,83,244
label1,83,243
label1,83,241
label1,83,238
label1,83,237
label1,83,236
label1,83,235
label1,84,248
label1,84,247
label1,84,246
label1,84,245
label1,84,244
label1,84,243
label1,84,242
label1,84,239
label1,84,238
label1,84,237
label1,84,236
label1,84,235
label1,85,248
label1,85,247
label1,85,246
label1,85,245
label1,85,244
label1,85,243
label1,85,242
label1,85,241
label1,85,239
label1,85,238
label1,85,237
label1,85,236
label1,86,247
label1,86,246
label1,86,245
label1,86,244
label1,86,243
label1,86,242
label1,86,241
label1,86,238
label1,86,237
label1,86,236
label1,87,249
label1,87,248
label1,87,247
label1,87,246
label1,87,245
label1,87,244
label1,87,243
label1,87,242
label1,87,241
label1,87,240
label1,87,239
label1,87,237
label1,87,236
label1,87,235
label1,87,234
label1,88,251
label1,88,250
label1,88,249
label1,88,248
label1,88,247
label1,88,246
label1,88,245
label1,88,244
label1,88,243
label1,88,242
label1,88,241
label1,88,240
label1,88,237
label1,88,236
label1,88,235
label1,88,234
label1,88,233
label1,88,232
label1,88,231
label1,89,237
label1,89,236
label1,89,235
knn_neighbor,0,270
knn_neighbor,0,269
knn_neighbor,0,268
knn_neighbor,0,267
knn_neighbor,0,266
knn_neighbor,0,265
knn_neighbor,0,264
knn_neighbor,0,263
knn_neighbor,0,262
knn_neighbor,0,261
knn_neighbor,0,260
knn_neighbor,0,259
knn_neighbor,0,258
knn_neighbor,0,257
knn_neighbor,0,256
knn_neighbor,0,255
knn_neighbor,0,254
knn_neighbor,0,253
knn_neighbor,0,252
knn_neighbor,0,251
knn_neighbor,0,250
knn_neighbor,0,249
knn_neighbor,0,248
knn_neighbor,0,247
knn_neighbor,0,246
knn_neighbor,0,245
knn_neighbor,0,244
knn_neighbor,0,243
knn_neighbor,0,242
knn_neighbor,0,241
knn_neighbor,0,240
knn_neighbor,0,239
knn_neighbor,0,238
knn_neighbor,0,237
knn_neighbor,0,236
knn_neighbor,0,235
knn_neighbor,0,234
knn_neighbor,0,233
knn_neighbor,0,232
knn_neighbor,0,231
knn_neighbor,0,230
knn_neighbor,0,229
knn_neighbor,0,228
knn_neighbor,0,227
knn_neighbor,0,226
knn_neighbor,0,225
knn_neighbor,0,224
knn_neighbor,0,223
knn_neighbor,0,222
knn_neighbor,0,221
knn_neighbor,0,220
knn_neighbor,0,219
knn_neighbor,0,218
knn_neighbor,0,217
knn_neighbor,0,216
knn_neighbor,0,215
knn_neighbor,0,214
knn_neighbor,0,213
knn_neighbor,0,212
knn_neighbor,0,211
knn_neighbor,0,210
knn_neighbor,0,209
knn_neighbor,0,208
knn_neighbor,0,207
knn_neighbor,0,206
knn_neighbor,0,205
knn_neighbor,0,204
knn_neighbor,0,203
knn_neighbor,0,202
knn_neighbor,0,201
knn_neighbor,0,200
knn_neighbor,1,270
knn_neighbor,1,269
knn_neighbor,1,268
knn_neighbor,1,267
knn_neighbor,1,266
knn_neighbor,1,265
knn_neighbor,1,264
knn_neighbor,1,263
knn_neighbor,1,262
knn_neighbor,1,261
knn_neighbor,1,260
knn_neighbor,1,259
knn_neighbor,1,258
knn_neighbor,1,257
knn_neighbor,1,256
knn_neighbor,1,255
knn_neighbor,1,254
knn_neighbor,1,253
knn_neighbor,1,252
knn_neighbor,1,251
knn_neighbor,1,250
knn_neighbor,1,249
knn_neighbor,1,248
knn_neighbor,1,247
knn_neighbor,1,246
knn_neighbor,1,245
knn_neighbor,1,244
knn_neighbor,1,243
knn_neighbor,1,242
knn_neighbor,1,241
knn_neighbor,1,240
knn_neighbor,1,239
knn_neighbor,1,238
knn_neighbor,1,237
knn_neighbor,1,236
knn_neighbor,1,235
knn_neighbor,1,234
knn_neighbor,1,233
knn_neighbor,1,232
knn_neighbor,1,231
knn_neighbor,1,230
knn_neighbor,1,229
knn_neighbor,1,228
knn_neighbor,1,227
knn_neighbor,1,226
knn_neighbor,1,225
knn_neighbor,1,224
knn_neighbor,1,223
knn_neighbor,1,222
knn_neighbor,1,221
knn_neighbor,1,220
knn_neighbor,1,219
knn_neighbor,1,218
knn_neighbor,1,217
knn_neighbor,1,216
knn_neighbor,1,215
knn_neighbor,1,214
knn_neighbor,1,213
knn_neighbor,1,212
knn_neighbor,1,211
knn_neighbor,1,210
knn_neighbor,1,209
knn_neighbor,1,208
knn_neighbor,1,207
knn_neighbor,1,206
knn_neighbor,1,205
knn_neighbor,1,204
knn_neighbor,1,203
knn_neighbor,1,202
knn_neighbor,1,201
knn_neighbor,1,200
knn_neighbor,1,199
knn_neighbor,2,271
knn_neighbor,2,270
knn_neighbor,2,269
knn_neighbor,2,268
knn_neighbor,2,267
knn_neighbor,2,266
knn_neighbor,2,265
knn_neighbor,2,264
knn_neighbor,2,263
knn_neighbor,2,262
knn_neighbor,2,261
knn_neighbor,2,260
knn_neighbor,2,259
knn_neighbor,2,258
knn_neighbor,2,257
knn_neighbor,2,256
knn_neighbor,2,255
knn_neighbor,2,254
knn_neighbor,2,253
knn_neighbor,2,252
knn_neighbor,2,251
knn_neighbor,2,250
knn_neighbor,2,249
knn_neighbor,2,248
knn_neighbor,2,247
knn_neighbor,2,246
knn_neighbor,2,245
knn_neighbor,2,244
knn_neighbor,2,243
knn_neighbor,2,242
knn_neighbor,2,241
knn_neighbor,2,240
knn_neighbor,2,239
knn_neighbor,2,238
knn_neighbor,2,237
knn_neighbor,2,236
knn_neighbor,2,235
knn_neighbor,2,234
knn_neighbor,2,233
knn_neighbor,2,232
knn_neighbor,2,231
knn_neighbor,2,230
knn_neighbor,2,229
knn_neighbor,2,228
knn_neighbor,2,227
knn_neighbor,2,226
knn_neighbor,2,225
knn_neighbor,2,224
knn_neighbor,2,223
knn_neighbor,2,222
knn_neighbor,2,221
knn_neighbor,2,220
knn_neighbor,2,219
knn_neighbor,2,218
knn_neighbor,2,217
knn_neighbor,2,216
knn_neighbor,2,215
knn_neighbor,2,214
knn_neighbor,2,213
knn_neighbor,2,212
knn_neighbor,2,211
knn_neighbor,2,210
knn_neighbor,2,209
knn_neighbor,2,208
knn_neighbor,2,207
knn_neighbor,2,206
knn_neighbor,2,205
knn_neighbor,2,204
knn_neighbor,2,203
knn_neighbor,2,202
knn_neighbor,2,201
knn_neighbor,2,200
knn_neighbor,2,199
knn_neighbor,3,271
knn_neighbor,3,270
knn_neighbor,3,269
knn_neighbor,3,268
knn_neighbor,3,267
knn_neighbor,3,266
knn_neighbor,3,265
knn_neighbor,3,264
knn_neighbor,3,263
knn_neighbor,3,262
knn_neighbor,3,261
knn_neighbor,3,260
knn_neighbor,3,259
knn_neighbor,3,258
knn_neighbor,3,257
knn_neighbor,3,256
knn_neighbor,3,255
knn_neighbor,3,254
knn_neighbor,3,253
knn_neighbor,3,252
knn_neighbor,3,251
knn_neighbor,3,250
knn_neighbor,3,249
knn_neighbor,3,248
knn_neighbor,3,247
knn_neighbor,3,246
knn_neighbor,3,245
knn_neighbor,3,244
knn_neighbor,3,243
knn_neighbor,3,242
knn_neighbor,3,241
knn_neighbor,3,240
knn_neighbor,3,239
knn_neighbor,3,238
knn_neighbor,3,237
knn_neighbor,3,236
knn_neighbor,3,235
knn_neighbor,3,234
knn_neighbor,3,233
knn_neighbor,3,232
knn_neighbor,3,231
knn_neighbor,3,230
knn_neighbor,3,229
knn_neighbor,3,228
knn_neighbor,3,227
knn_neighbor,3,226
knn_neighbor,3,225
knn_neighbor,3,224
knn_neighbor,3,223
knn_neighbor,3,222
knn_neighbor,3,221
knn_neighbor,3,220
knn_neighbor,3,219
knn_neighbor,3,218
knn_neighbor,3,217
knn_neighbor,3,216
knn_neighbor,3,215
knn_neighbor,3,214
knn_neighbor,3,213
knn_neighbor,3,212
knn_neighbor,3,211
knn_neighbor,3,210
knn_neighbor,3,209
knn_neighbor,3,208
knn_neighbor,3,207
knn_neighbor,3,206
knn_neighbor,3,205
knn_neighbor,3,204
knn_neighbor,3,203
knn_neighbor,3,202
knn_neighbor,3,201
knn_neighbor,3,200
knn_neighbor,3,199
knn_neighbor,3,198
knn_neighbor,4,272
knn_neighbor,4,271
knn_neighbor,4,270
knn_neighbor,4,269
knn_neighbor,4,268
knn_neighbor,4,267
knn_neighbor,4,266
knn_neighbor,4,265
knn_neighbor,4,264
knn_neighbor,4,263
knn_neighbor,4,262
knn_neighbor,4,261
knn_neighbor,4,260
knn_neighbor,4,259
knn_neighbor,4,258
knn_neighbor,4,257
knn_neighbor,4,256
knn_neighbor,4,255
knn_neighbor,4,254
knn_neighbor,4,253
knn_neighbor,4,252
knn_neighbor,4,251
knn_neighbor,4,250
knn_neighbor,4,249
knn_neighbor,4,248
knn_neighbor,4,247
knn_neighbor,4,246
knn_neighbor,4,245
knn_neighbor,4,244
knn_neighbor,4,243
knn_neighbor,4,242
knn_neighbor,4,241
knn_neighbor,4,240
knn_neighbor,4,239
knn_neighbor,4,238
knn_neighbor,4,237
knn_neighbor,4,236
knn_neighbor,4,235
knn_neighbor,4,234
knn_neighbor,4,233
knn_neighbor,4,232
knn_neighbor,4,231
knn_neighbor,4,230
knn_neighbor,4,229
knn_neighbor,4,228
knn_neighbor,4,227
knn_neighbor,4,226
knn_neighbor,4,225
knn_neighbor,4,224
knn_neighbor,4,223
knn_neighbor,4,222
knn_neighbor,4,221
knn_neighbor,4,220
knn_neighbor,4,219
knn_neighbor,4,218
knn_neighbor,4,217
knn_neighbor,4,216
knn_neighbor,4,215
knn_neighbor,4,214
knn_neighbor,4,213
knn_neighbor,4,212
knn_neighbor,4,211
knn_neighbor,4,210
knn_neighbor,4,209
knn_neighbor,4,208
knn_neighbor,4,207
knn_neighbor,4,206
knn_neighbor,4,205
knn_neighbor,4,204
knn_neighbor,4,203
knn_neighbor,4,202
knn_neighbor,4,201
knn_neighbor,4,200
knn_neighbor,4,199
knn_neighbor,4,198
knn_neighbor,5,272
knn_neighbor,5,271
knn_neighbor,5,270
knn_neighbor,5,269
knn_neighbor,5,268
knn_neighbor,5,267
knn_neighbor,5,266
knn_neighbor,5,265
knn_neighbor,5,264
knn_neighbor,5,263
knn_neighbor,5,262
knn_neighbor,5,261
knn_neighbor,5,260
knn_neighbor,5,259
knn_neighbor,5,258
knn_neighbor,5,257
knn_neighbor,5,256
knn_neighbor,5,255
knn_neighbor,5,254
knn_neighbor,5,253
knn_neighbor,5,252
knn_neighbor,5,251
knn_neighbor,5,250
knn_neighbor,5,249
knn_neighbor,5,248
knn_neighbor,5,247
knn_neighbor,5,246
knn_neighbor,5,245
knn_neighbor,5,244
knn_neighbor,5,243
knn_neighbor,5,242
knn_neighbor,5,241
knn_neighbor,5,240
knn_neighbor,5,239
knn_neighbor,5,238
knn_neighbor,5,237
knn_neighbor,5,236
knn_neighbor,5,235
knn_neighbor,5,234
knn_neighbor,5,233
knn_neighbor,5,232
knn_neighbor,5,231
knn_neighbor,5,230
knn_neighbor,5,229
knn_neighbor,5,228
knn_neighbor,5,227
knn_neighbor,5,226
knn_neighbor,5,225
knn_neighbor,5,224
knn_neighbor,5,223
knn_neighbor,5,222
knn_neighbor,5,221
knn_neighbor,5,220
knn_neighbor,5,219
knn_neighbor,5,218
knn_neighbor,5,217
knn_neighbor,5,216
knn_neighbor,5,215
knn_neighbor,5,214
knn_neighbor,5,213
knn_neighbor,5,212
knn_neighbor,5,211
knn_neighbor,5,210
knn_neighbor,5,209
knn_neighbor,5,208
knn_neighbor,5,207
knn_neighbor,5,206
knn_neighbor,5,205
knn_neighbor,5,204
knn_neighbor,5,203
knn_neighbor,5,202
knn_neighbor,5,201
knn_neighbor,5,200
knn_neighbor,5,199
knn_neighbor,5,198
knn_neighbor,6,273
knn_neighbor,6,272
knn_neighbor,6,271
knn_neighbor,6,270
knn_neighbor,6,269
knn_neighbor,6,268
knn_neighbor,6,267
knn_neighbor,6,266
knn_neighbor,6,265
knn_neighbor,6,264
knn_neighbor,6,263
knn_neighbor,6,262
knn_neighbor,6,261
knn_neighbor,6,260
knn_neighbor,6,259
knn_neighbor,6,258
knn_neighbor,6,257
knn_neighbor,6,256
knn_neighbor,6,255
knn_neighbor,6,254
knn_neighbor,6,253
knn_neighbor,6,252
knn_neighbor,6,251
knn_neighbor,6,250
knn_neighbor,6,249
knn_neighbor,6,248
knn_neighbor,6,247
knn_neighbor,6,246
knn_neighbor,6,245
knn_neighbor,6,244
knn_neighbor,6,243
knn_neighbor,6,242
knn_neighbor,6,241
knn_neighbor,6,240
knn_neighbor,6,239
knn_neighbor,6,238
knn_neighbor,6,237
knn_neighbor,6,236
knn_neighbor,6,235
knn_neighbor,6,234
knn_neighbor,6,233
knn_neighbor,6,232
knn_neighbor,6,231
knn_neighbor,6,230
knn_neighbor,6,229
knn_neighbor,6,228
knn_neighbor,6,227
knn_neighbor,6,226
knn_neighbor,6,225
knn_neighbor,6,224
knn_neighbor,6,223
knn_neighbor,6,222
knn_neighbor,6,221
knn_neighbor,6,220
knn_neighbor,6,219
knn_neighbor,6,218
knn_neighbor,6,217
knn_neighbor,6,216
knn_neighbor,6,215
knn_neighbor,6,214
knn_neighbor,6,213
knn_neighbor,6,212
knn_neighbor,6,211
knn_neighbor,6,210
knn_neighbor,6,209
knn_neighbor,6,208
knn_neighbor,6,207
knn_neighbor,6,206
knn_neighbor,6,205
knn_neighbor,6,204
knn_neighbor,6,203
knn_neighbor,6,202
knn_neighbor,6,201
knn_neighbor,6,200
knn_neighbor,6,199
knn_neighbor,6,198
knn_neighbor,6,197
knn_neighbor,7,273
knn_neighbor,7,272
knn_neighbor,7,271
knn_neighbor,7,270
knn_neighbor,7,269
knn_neighbor,7,268
knn_neighbor,7,267
knn_neighbor,7,266
knn_neighbor,7,265
knn_neighbor,7,264
knn_neighbor,7,263
knn_neighbor,7,262
knn_neighbor,7,261
knn_neighbor,7,260
knn_neighbor,7,259
knn_neighbor,7,258
knn_neighbor,7,257
knn_neighbor,7,256
knn_neighbor,7,255
knn_neighbor,7,254
knn_neighbor,7,253
knn_neighbor,7,252
knn_neighbor,7,251
knn_neighbor,7,250
knn_neighbor,7,249
knn_neighbor,7,248
knn_neighbor,7,247
knn_neighbor,7,246
knn_neighbor,7,245
knn_neighbor,7,244
knn_neighbor,7,243
knn_neighbor,7,242
knn_neighbor,7,241
knn_neighbor,7,240
knn_neighbor,7,239
knn_neighbor,7,238
knn_neighbor,7,237
knn_neighbor,7,236
knn_neighbor,7,235
knn_neighbor,7,234
knn_neighbor,7,233
knn_neighbor,7,232
knn_neighbor,7,231
knn_neighbor,7,230
knn_neighbor,7,229
knn_neighbor,7,228
knn_neighbor,7,227
knn_neighbor,7,226
knn_neighbor,7,225
knn_neighbor,7,224
knn_neighbor,7,223
knn_neighbor,7,222
knn_neighbor,7,221
knn_neighbor,7,220
knn_neighbor,7,219
knn_neighbor,7,218
knn_neighbor,7,217
knn_neighbor,7,216
knn_neighbor,7,215
knn_neighbor,7,214
knn_neighbor,7,213
knn_neighbor,7,212
knn_neighbor,7,211
knn_neighbor,7,210
knn_neighbor,7,209
knn_neighbor,7,208
knn_neighbor,7,207
knn_neighbor,7,206
knn_neighbor,7,205
knn_neighbor,7,204
knn_neighbor,7,203
knn_neighbor,7,202
knn_neighbor,7,201
knn_neighbor,7,200
knn_neighbor,7,199
knn_neighbor,7,198
knn_neighbor,7,197
knn_neighbor,8,274
knn_neighbor,8,273
knn_neighbor,8,272
knn_neighbor,8,271
knn_neighbor,8,270
knn_neighbor,8,269
knn_neighbor,8,268
knn_neighbor,8,267
knn_neighbor,8,267
knn_neighbor,8,266
knn_neighbor,8,265
knn_neighbor,8,264
knn_neighbor,8,263
knn_neighbor,8,262
knn_neighbor,8,261
knn_neighbor,8,260
knn_neighbor,8,259
knn_neighbor,8,258
knn_neighbor,8,257
knn_neighbor,8,256
knn_neighbor,8,255
knn_neighbor,8,254
knn_neighbor,8,253
knn_neighbor,8,252
knn_neighbor,8,251
knn_neighbor,8,250
knn_neighbor,8,249
knn_neighbor,8,248
knn_neighbor,8,247
knn_neighbor,8,246
knn_neighbor,8,245
knn_neighbor,8,244
knn_neighbor,8,243
knn_neighbor,8,242
knn_neighbor,8,241
knn_neighbor,8,240
knn_neighbor,8,239
knn_neighbor,8,238
knn_neighbor,8,237
knn_neighbor,8,236
knn_neighbor,8,235
knn_neighbor,8,234
knn_neighbor,8,233
knn_neighbor,8,232
knn_neighbor,8,231
knn_neighbor,8,230
knn_neighbor,8,229
knn_neighbor,8,228
knn_neighbor,8,227
knn_neighbor,8,226
knn_neighbor,8,225
knn_neighbor,8,224
knn_neighbor,8,223
knn_neighbor,8,222
knn_neighbor,8,221
knn_neighbor,8,220
knn_neighbor,8,219
knn_neighbor,8,218
knn_neighbor,8,217
knn_neighbor,8,216
knn_neighbor,8,215
knn_neighbor,8,214
knn_neighbor,8,213
knn_neighbor,8,212
knn_neighbor,8,211
knn_neighbor,8,210
knn_neighbor,8,209
knn_neighbor,8,208
knn_neighbor,8,207
knn_neighbor,8,206
knn_neighbor,8,205
knn_neighbor,8,204
knn_neighbor,8,203
knn_neighbor,8,201
knn_neighbor,8,200
knn_neighbor,8,199
knn_neighbor,8,198
knn_neighbor,8,197
knn_neighbor,8,196
knn_neighbor,9,274
knn_neighbor,9,273
knn_neighbor,9,272
knn_neighbor,9,271
knn_neighbor,9,270
knn_neighbor,9,269
knn_neighbor,9,268
